transaction_id,member_id,location_id,transacted_at,amount,transaction_type,plan_code,_loaded_at
6de3edea-a04d-4aef-b8b8-c724a34b6f43,df6af0b7-3985-451c-b24b-35030ea39f79,LOC004,2024-06-04 10:01:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
e474084c-4576-46b6-9065-86b1d51cd57a,df6af0b7-3985-451c-b24b-35030ea39f79,LOC004,2024-07-04 01:51:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
ef020ac5-e56f-4081-991f-5d3b12d526a7,df6af0b7-3985-451c-b24b-35030ea39f79,LOC004,2024-08-04 21:28:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
56e7e6ae-7126-481b-b69f-dac239fd0164,afde5071-2b66-4cbc-9f1b-d93b740463f1,LOC008,2022-01-22 14:47:00,34.99,SIGNUP,ULTIMATE,2026-03-10 09:00:23
56ca37cd-7f4b-4116-8a6d-3557c1404140,afde5071-2b66-4cbc-9f1b-d93b740463f1,LOC008,2022-02-22 02:22:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
041db68f-4122-44b6-b768-8332c1a8b652,afde5071-2b66-4cbc-9f1b-d93b740463f1,LOC008,2022-03-22 15:42:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
84e521e2-41f2-4707-9e22-ff353f9fdbe2,afde5071-2b66-4cbc-9f1b-d93b740463f1,LOC008,2022-04-22 03:46:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
d4e93046-4e82-4387-8a06-f8527d28f5dc,afde5071-2b66-4cbc-9f1b-d93b740463f1,LOC008,2022-05-22 19:12:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
35e665cc-051f-40f2-9978-9b68801e93af,afde5071-2b66-4cbc-9f1b-d93b740463f1,LOC008,2022-06-22 16:56:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
6f93f6dd-e5e9-4562-b81d-78eec2c50eb8,55c64df2-00dd-40eb-a876-d5e078f1a70b,LOC001,2023-08-27 10:31:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
ded646ed-4458-4d4e-867e-5a624b1c5f51,55c64df2-00dd-40eb-a876-d5e078f1a70b,LOC001,2023-09-27 09:53:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
0ca55faa-667f-4676-a19f-afecee5b57fe,55c64df2-00dd-40eb-a876-d5e078f1a70b,LOC001,2023-10-27 17:55:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
e3ac7e20-0844-462b-8606-b753b4e38082,55c64df2-00dd-40eb-a876-d5e078f1a70b,LOC001,2023-11-27 14:07:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
8c1b7680-4826-4ceb-8d21-e6644b70ba69,d1eaf980-d888-4fda-bdff-37b0e7e2ea38,LOC004,2022-11-11 11:10:00,34.99,SIGNUP,ULTIMATE,2026-03-10 09:00:23
215bcaab-accf-4532-9085-4ee141d3bcde,d1eaf980-d888-4fda-bdff-37b0e7e2ea38,LOC004,2022-12-11 22:05:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
7334d15a-a76d-4c76-aef8-353af51ea460,d1eaf980-d888-4fda-bdff-37b0e7e2ea38,LOC004,2023-01-11 22:01:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
5071a767-9096-4c60-a199-5ef6897a3f15,d1eaf980-d888-4fda-bdff-37b0e7e2ea38,LOC004,2023-02-11 10:57:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
1bf9d74d-308f-413d-b914-5dd65f77f5a7,d1eaf980-d888-4fda-bdff-37b0e7e2ea38,LOC004,2023-03-11 08:14:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
b1bb9e62-d784-49d9-bb74-a5c807d8ea25,d1eaf980-d888-4fda-bdff-37b0e7e2ea38,LOC004,2023-04-11 21:30:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
a1ee6363-d898-4acb-a2e2-701008e911de,d1eaf980-d888-4fda-bdff-37b0e7e2ea38,LOC004,2023-05-11 21:07:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
535d34a3-4725-4fcb-8ba3-047aac0ec090,2e201d7c-9156-4d0e-bbf9-e17485473079,LOC008,2024-09-02 09:50:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
17fb8571-83ff-4a53-b1f3-058e70615064,2e201d7c-9156-4d0e-bbf9-e17485473079,LOC008,2024-10-02 10:55:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
35dc29d5-80c4-4530-9afb-2da30151d494,2e201d7c-9156-4d0e-bbf9-e17485473079,LOC008,2024-11-02 18:49:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
15a19357-f1e8-4b76-8148-ff947a5d07b6,2e201d7c-9156-4d0e-bbf9-e17485473079,LOC008,2024-12-02 02:41:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
48bd2a3c-8c90-4da5-9ddc-6003f2f003dc,2e201d7c-9156-4d0e-bbf9-e17485473079,LOC008,2025-01-02 22:47:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
344c09dd-e293-423a-821f-7bab442748b0,2e201d7c-9156-4d0e-bbf9-e17485473079,LOC008,2025-02-02 12:41:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
6df9b2ea-fb06-4cbf-aeaa-93b1458206c5,2e201d7c-9156-4d0e-bbf9-e17485473079,LOC008,2025-03-02 17:54:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
96f81b0a-631c-4930-846a-1f9172c2ebe6,840414c5-f48e-4176-95d7-4fbee0609de5,LOC004,2022-11-04 11:16:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
13da3cd3-c7d6-4356-828d-8ed12ed68873,840414c5-f48e-4176-95d7-4fbee0609de5,LOC004,2022-12-04 09:05:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
9c9a0b9a-aebd-498e-b3d0-38466f375cda,6567933c-8cda-4c38-bd49-137a13d276f8,LOC006,2021-03-15 17:59:00,34.99,SIGNUP,ULTIMATE,2026-03-10 09:00:23
de388977-fce9-4eeb-94c3-6ac905dd0639,6567933c-8cda-4c38-bd49-137a13d276f8,LOC006,2021-04-15 23:07:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
8985931a-abeb-43f3-a10f-e6b020380453,6567933c-8cda-4c38-bd49-137a13d276f8,LOC006,2021-05-15 04:54:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
e37a5c8f-333d-4c08-81e5-572833fe28a3,6567933c-8cda-4c38-bd49-137a13d276f8,LOC006,2021-06-15 12:36:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
e80a6a90-2d23-4fdd-890e-b4b8d9f776cf,6567933c-8cda-4c38-bd49-137a13d276f8,LOC006,2021-07-15 09:03:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
918eed88-60f9-4cc4-b6aa-5cf04b2c3c7c,6567933c-8cda-4c38-bd49-137a13d276f8,LOC006,2021-08-15 06:54:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
35017831-79a3-4bf1-9ccd-a13177cf15e9,6567933c-8cda-4c38-bd49-137a13d276f8,LOC006,2021-09-15 13:20:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
7e1f4c56-3df6-408e-98e5-04c96c9704a3,6567933c-8cda-4c38-bd49-137a13d276f8,LOC006,2021-10-15 21:59:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
797d5146-0a46-4465-a789-e9f555733063,f65e2af5-3aa5-494f-b8c0-0140752e5da3,LOC004,2024-12-12 09:25:00,34.99,SIGNUP,ULTIMATE,2026-03-10 09:00:23
87bcb624-ecfc-47e7-b88a-175852cf9846,f65e2af5-3aa5-494f-b8c0-0140752e5da3,LOC004,2025-01-12 17:54:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
61a79026-3d08-417b-81b9-98bcb16a4665,e091ae43-8ad5-4c54-b1dc-e17b7ebe37ee,LOC003,2023-02-07 12:53:00,14.99,SIGNUP,BASIC,2026-03-10 09:00:23
2caf0af5-764c-43f9-addd-5da6eb1121a2,e091ae43-8ad5-4c54-b1dc-e17b7ebe37ee,LOC003,2023-03-07 15:43:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
ef5f1493-1a0b-4daf-b57a-6f726e69202e,e091ae43-8ad5-4c54-b1dc-e17b7ebe37ee,LOC003,2023-04-07 19:18:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
2aa09bef-27c8-4a69-b799-9aaf36c761e8,e091ae43-8ad5-4c54-b1dc-e17b7ebe37ee,LOC003,2023-05-07 21:54:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
185cff15-4bee-4ea3-a103-c8221a39419a,e091ae43-8ad5-4c54-b1dc-e17b7ebe37ee,LOC003,2023-06-07 22:02:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
bdc9eb3b-64a4-4418-a1d3-2e3bc06e3d1c,e091ae43-8ad5-4c54-b1dc-e17b7ebe37ee,LOC003,2023-07-07 09:32:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
59dbfe0a-0641-4a25-b42b-f7ff0cb6dd18,e091ae43-8ad5-4c54-b1dc-e17b7ebe37ee,LOC003,2023-08-07 03:17:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
b5c56d58-99d4-43e4-90b6-1d6d33150ee0,e091ae43-8ad5-4c54-b1dc-e17b7ebe37ee,LOC003,2023-09-07 22:36:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
a9ecfec2-bb28-4f1e-8b2c-099799554de9,e091ae43-8ad5-4c54-b1dc-e17b7ebe37ee,LOC003,2023-10-07 06:31:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
21e66c49-7564-40c0-b9f8-914460d541cf,381ae4ef-6736-4a0f-b357-ebd7624241ba,LOC001,2021-06-11 13:09:00,14.99,SIGNUP,BASIC,2026-03-10 09:00:23
7a2de69e-a56e-4854-aec9-da3272ed99a7,381ae4ef-6736-4a0f-b357-ebd7624241ba,LOC001,2021-07-11 23:59:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
944c8483-c02d-4ffe-88cb-a30a0948870b,381ae4ef-6736-4a0f-b357-ebd7624241ba,LOC001,2021-08-11 22:47:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
ce77fec0-7bae-4990-84eb-2c4e6067bb6a,381ae4ef-6736-4a0f-b357-ebd7624241ba,LOC001,2021-09-11 05:54:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
87ddf50b-dd7d-46fa-bf5a-021d0c05d29c,381ae4ef-6736-4a0f-b357-ebd7624241ba,LOC001,2021-10-11 12:19:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
94738ccb-f086-46c2-96c6-eb1c7bd9fed6,381ae4ef-6736-4a0f-b357-ebd7624241ba,LOC001,2021-11-11 21:58:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
b2a89621-9b87-4cc1-8d18-6f6598cc120e,381ae4ef-6736-4a0f-b357-ebd7624241ba,LOC001,2021-12-11 00:35:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
99b4bf20-7851-4b46-859c-f529747c65d4,381ae4ef-6736-4a0f-b357-ebd7624241ba,LOC001,2022-01-11 13:43:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
58497f7c-2679-4096-b6a4-299f92d5481f,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2022-06-05 14:04:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
86c66e62-1f99-4128-9836-f1e9f98d68c3,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2022-07-05 23:18:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
3b52bf99-0369-4593-898d-d140aa2dade5,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2022-08-05 06:44:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
c32dd578-0f28-4703-8940-9959bbe5b105,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2022-09-05 12:06:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
ddc65b14-f0b1-4ebb-9c17-6529dbbf3769,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2022-10-05 18:55:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
ae7d5f4d-2cae-4659-b7c4-02d6b3e2acd4,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2022-11-05 22:19:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
981f967f-5977-47bb-949b-dc6633fbc139,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2022-12-05 05:36:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
bb9e18bd-1e0e-48ee-912b-47f9e526a3e8,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-01-05 22:30:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
2b4ef35f-ae28-4164-9169-59ef70d31879,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-02-05 04:13:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
a76762c3-40bc-4829-9b4f-a1f843d94e00,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-03-05 23:12:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
f4eb26ff-b5e4-49c2-9aae-2ded002cab2e,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-04-05 00:23:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
e94deff8-d2a0-4e34-9ad1-93a0fd2f8c67,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-05-05 18:06:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
0ca07fba-3b06-4d73-925c-fb419d9b4bd0,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-06-05 04:24:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
cf6046a4-422d-492f-a839-694ffbb65a1f,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-07-05 13:43:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
62fa8288-cea4-4cef-a7c4-1a0222267ffb,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-08-05 01:06:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
5f37ab8e-1444-4f3f-b8db-74bc97f48551,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-09-05 15:11:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
cc51f15b-9971-4704-9b89-322043010535,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-10-05 03:32:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
6b0390f8-f8f8-4fc2-9ce1-68d29a115240,97abc580-c62a-4382-9256-446f8cc29f3e,LOC007,2023-11-05 18:27:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
8425b9c9-9a53-451a-ad99-7b9469fca311,da8179e3-a357-4af4-a576-7fac588b0e81,LOC007,2022-12-09 11:02:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
7c6dc4fe-37da-4135-8b09-12fbf95b166e,da8179e3-a357-4af4-a576-7fac588b0e81,LOC007,2023-01-09 07:25:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
e05d0bdb-bd8f-4454-82ea-a8177059e058,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2021-08-07 18:47:00,34.99,SIGNUP,ULTIMATE,2026-03-10 09:00:23
896a66bd-5e0c-47c9-abbc-99f577427b04,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2021-09-07 22:50:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
83838ed1-6588-4cf7-bc60-2261b66c661b,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2021-10-07 02:49:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
990bee66-ed1f-4e8c-89d5-f194c432c2cb,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2021-11-07 20:24:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
c0cef14d-61f1-49cf-890f-d06695688e1d,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2021-12-07 20:28:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
efc25285-0ada-4ab5-8ef8-1a36309709d9,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2022-01-07 03:07:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
cf3dbc3f-899c-41b1-baad-6643033088a3,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2022-02-07 15:41:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
365a5f06-0ae8-49c5-847a-5521f9a1e4d6,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2022-03-07 16:14:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
e70022e3-c35f-4638-b7c1-8e85489c16d2,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2022-04-07 18:36:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
e8eafd83-59d3-44d1-9b76-a940b8bec1ae,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2022-05-07 22:47:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
50511ed6-f84f-4292-b415-4afe585b7d1e,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2022-06-07 18:11:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
ab5825eb-89c0-4715-a32f-c140a27c57b4,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2022-07-07 20:44:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
578c8b9d-5b42-4e12-a60a-d8024a18ebe2,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2022-08-07 18:08:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
c76839cd-54c6-431b-8937-bb83cdcd9edd,68c77a1f-f60f-4992-b2d7-c7ac7023964c,LOC003,2022-09-07 02:45:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
c2120690-513e-4e8b-baf5-1b2591368cef,6da34923-8e40-4bca-ab5d-0447203a1664,LOC003,2024-09-10 14:52:00,34.99,SIGNUP,ULTIMATE,2026-03-10 09:00:23
f3fa3059-88eb-4ea9-b938-90d9b7b89b40,6da34923-8e40-4bca-ab5d-0447203a1664,LOC003,2024-10-10 12:35:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
34626114-7277-46b5-a84b-422d58276024,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2022-04-17 09:33:00,34.99,SIGNUP,ULTIMATE,2026-03-10 09:00:23
10d2272b-d462-493b-8b64-090553402188,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2022-05-17 22:52:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
18066380-8e63-4404-a668-6967c495e7af,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2022-06-17 03:48:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
c0e6a89b-3b67-420e-a8e7-13e83f4564ba,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2022-07-17 21:57:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
02e2bef6-5323-4ecd-806f-4c81a9dd2403,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2022-08-17 19:44:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
00c68a74-0a45-4357-a289-3d799c2e7b19,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2022-09-17 17:28:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
e68bf7d9-2e1a-4c0a-b8ee-3e1befd5ab65,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2022-10-17 03:02:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
9da42e5f-4d6d-4e4b-8b4a-0671218d779a,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2022-11-17 06:41:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
a3fb7634-2479-43e0-bbc9-18fad0448c93,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2022-12-17 17:16:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
0c73ccdd-8b87-42e2-9382-7fb0fcc1de92,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-01-17 01:05:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
94a479ce-95ad-4376-b2b6-098ae3246501,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-02-17 16:19:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
9e65f16c-c178-40b9-80e3-dd50ee8b67b9,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-03-17 17:10:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
b170d073-a936-4689-ab49-5d1d46ca8056,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-04-17 21:00:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
c5ffba4d-3263-4fc7-825b-c3cea7367411,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-05-17 01:33:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
bb31ac9e-ba48-4de5-bc16-a12524ddeb47,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-06-17 09:42:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
ba2bc983-b7eb-4d59-85d7-12403b5b66ff,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-07-17 04:36:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
4b167b11-a556-4c86-b0cb-dd8409375959,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-08-17 10:33:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
3335a069-89a7-4c97-b226-1b445a110786,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-09-17 11:38:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
342f6fea-9965-4656-9c48-d3b956e71423,5dfb842a-dfad-4813-a3fb-d8074cbbebdd,LOC008,2023-10-17 06:44:00,34.99,RENEWAL,ULTIMATE,2026-03-10 09:00:23
7d73928c-8223-4396-84eb-0b3dc1a39ef5,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC001,2024-07-09 11:02:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
e6280c9f-e549-4c6b-b662-5f9a88f94227,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC001,2024-08-09 04:19:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
dbe05725-5ca3-46b4-84cb-1c246f82e70c,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC001,2024-09-09 06:08:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
591d7d60-5922-4842-a77a-afb64a825e3b,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC001,2024-10-09 06:37:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
cf102ebd-559d-4b30-8ca1-0a89c30903f0,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC001,2024-11-09 04:46:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
5953530f-5574-4d83-908c-cdef57d68366,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC001,2024-12-09 02:35:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
15387e9d-a427-4f94-ab7c-616d20f370c2,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC001,2025-01-09 12:41:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
ec25a8ec-1e70-4b22-b6d4-c59d0508c6d7,69cb5e7e-7f84-45e2-b160-4bdcabc2567b,LOC001,2025-02-09 12:29:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
a0012593-e9ea-4145-a8c9-c899f2b1ad2e,4f2eb352-5df8-42b7-8667-bafedf37a901,LOC007,2022-08-28 10:34:00,14.99,SIGNUP,BASIC,2026-03-10 09:00:23
050db59c-8ddf-4ced-be87-c36589f3f1cf,4f2eb352-5df8-42b7-8667-bafedf37a901,LOC007,2022-09-28 02:40:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
a11c7238-daa7-49e5-ae15-73e58e104804,4f2eb352-5df8-42b7-8667-bafedf37a901,LOC007,2022-10-28 20:44:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
ab2be30e-2c64-427d-ad13-d03608c3ecb1,4f2eb352-5df8-42b7-8667-bafedf37a901,LOC007,2022-11-28 22:23:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
1dbded5d-d772-4759-94f0-2aad6aadd1ad,4f2eb352-5df8-42b7-8667-bafedf37a901,LOC007,2022-12-28 20:52:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
bd13f4e2-03bb-413c-9b89-f0c25a4f85f7,4f2eb352-5df8-42b7-8667-bafedf37a901,LOC007,2023-01-28 05:26:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
26e3df2b-cfe4-4adf-9fe6-ca6d57aaa707,4f2eb352-5df8-42b7-8667-bafedf37a901,LOC007,2023-02-28 10:50:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
af467111-e49a-49c6-b783-c804172647ad,4f2eb352-5df8-42b7-8667-bafedf37a901,LOC007,2023-03-28 00:38:00,14.99,RENEWAL,BASIC,2026-03-10 09:00:23
831dfa75-f8f7-43c7-b441-1924bb12843d,63c8d179-6fb3-45aa-a636-095abdc244b5,LOC002,2022-07-13 18:35:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
bfcfae2c-6146-4c95-a4a8-6694e1c16730,63c8d179-6fb3-45aa-a636-095abdc244b5,LOC002,2022-08-13 02:21:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
0d30cec8-62e7-4ed1-bae4-5909fb0e0e38,63c8d179-6fb3-45aa-a636-095abdc244b5,LOC002,2022-09-13 11:58:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
8ccb092b-cb6a-4431-aa66-42b6b46a6fb3,63c8d179-6fb3-45aa-a636-095abdc244b5,LOC002,2022-10-13 08:09:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
f59ffcb9-f267-49c3-8deb-a66a3f743521,63c8d179-6fb3-45aa-a636-095abdc244b5,LOC002,2022-11-13 07:17:00,-24.99,CHARGEBACK,DELUXE,2026-03-10 09:00:23
17d7a8c3-eb3d-4f5e-9340-989edf0d4754,33295116-1f0a-4805-9672-36c0b77f7e0a,LOC007,2021-06-04 11:24:00,24.99,SIGNUP,DELUXE,2026-03-10 09:00:23
a35d245b-5949-4003-94e2-18db73a3b7cb,33295116-1f0a-4805-9672-36c0b77f7e0a,LOC007,2021-07-04 03:11:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
97055423-fcf5-43a7-ad39-04fa37992225,33295116-1f0a-4805-9672-36c0b77f7e0a,LOC007,2021-08-04 09:37:00,24.99,RENEWAL,DELUXE,2026-03-10 09:00:23
